Table,id,name,repository_id
branches,1,Logger,github-168152007
branches,2,master,github-168152007
branches,3,main,github-705311542
branches,4,master,github-174738528
branches,5,main,github-390373065
branches,6,main,github-659829229
Table,id,sha,date,message,branch_id,author_id
files,2357,5,True,build/webapps/baraza/assets/global/plugins/font-awesome/fonts,fonts,0,0
files,2358,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/fonts/FontAwesome.otf,FontAwesome.otf,1779,1771
files,2359,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/fonts/fontawesome-webfont.eot,fontawesome-webfont.eot,284,282
files,2360,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/fonts/fontawesome-webfont.svg,fontawesome-webfont.svg,565,565
files,2361,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/fonts/fontawesome-webfont.ttf,fontawesome-webfont.ttf,1113,978
files,2362,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/fonts/fontawesome-webfont.woff,fontawesome-webfont.woff,268,268
files,2363,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/fonts/fontawesome-webfont.woff2,fontawesome-webfont.woff2,205,204
files,2364,5,True,build/webapps/baraza/assets/global/plugins/font-awesome/less,less,0,0
files,2365,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/animated.less,animated.less,35,28
files,2366,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/bordered-pulled.less,bordered-pulled.less,17,11
files,2367,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/core.less,core.less,14,9
files,2368,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/fixed-width.less,fixed-width.less,7,4
files,2369,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/font-awesome.less,font-awesome.less,18,15
files,2370,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/icons.less,icons.less,597,594
files,2371,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/larger.less,larger.less,14,9
files,2372,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/list.less,list.less,20,16
files,2373,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/mixins.less,mixins.less,28,21
files,2374,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/path.less,path.less,16,12
files,2375,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/rotated-flipped.less,rotated-flipped.less,21,12
files,2376,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/spinning.less,spinning.less,30,24
files,2377,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/stacked.less,stacked.less,21,17
files,2378,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/less/variables.less,variables.less,607,600
files,2379,5,True,build/webapps/baraza/assets/global/plugins/font-awesome/scss,scss,0,0
files,2380,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_animated.scss,_animated.scss,35,28
files,2381,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_bordered-pulled.scss,_bordered-pulled.scss,17,11
files,2382,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_core.scss,_core.scss,14,9
files,2383,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_fixed-width.scss,_fixed-width.scss,7,4
files,2384,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_icons.scss,_icons.scss,597,594
files,2385,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_larger.scss,_larger.scss,14,9
files,2386,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_list.scss,_list.scss,20,16
files,2387,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_mixins.scss,_mixins.scss,28,21
files,2388,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_path.scss,_path.scss,16,12
files,2389,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_rotated-flipped.scss,_rotated-flipped.scss,21,12
files,2390,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_spinning.scss,_spinning.scss,30,24
files,2391,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_stacked.scss,_stacked.scss,21,17
files,2392,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/_variables.scss,_variables.scss,607,600
files,2393,5,False,build/webapps/baraza/assets/global/plugins/font-awesome/scss/font-awesome.scss,font-awesome.scss,18,15
files,2394,5,True,build/webapps/baraza/assets/global/plugins/fontawesome-web,fontawesome-web,0,0
files,2395,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/LICENSE.txt,LICENSE.txt,19,10
files,2396,5,True,build/webapps/baraza/assets/global/plugins/fontawesome-web/css,css,0,0
files,2397,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/all.css,all.css,6210,4178
files,2398,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/all.min.css,all.min.css,5,4
files,2399,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/brands.css,brands.css,15,12
files,2400,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/brands.min.css,brands.min.css,5,4
files,2401,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/fontawesome.css,fontawesome.css,6166,4138
files,2402,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/fontawesome.min.css,fontawesome.min.css,5,4
files,2403,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/light.css,light.css,16,13
files,2404,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/light.min.css,light.min.css,5,4
files,2405,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/regular.css,regular.css,16,13
files,2406,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/regular.min.css,regular.min.css,5,4
files,2407,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/solid.css,solid.css,17,14
files,2408,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/solid.min.css,solid.min.css,5,4
files,2409,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/svg-with-js.css,svg-with-js.css,347,296
files,2410,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/svg-with-js.min.css,svg-with-js.min.css,5,4
files,2411,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/v4-shims.css,v4-shims.css,2167,1555
files,2412,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/css/v4-shims.min.css,v4-shims.min.css,5,4
files,2413,5,True,build/webapps/baraza/assets/global/plugins/fontawesome-web/js,js,0,0
files,2414,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/all.js,all.js,8004,7586
files,2415,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/all.min.js,all.min.js,5,4
files,2416,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/brands.js,brands.js,558,533
files,2417,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/brands.min.js,brands.min.js,5,4
files,2418,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/fontawesome.js,fontawesome.js,2405,2079
files,2419,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/fontawesome.min.js,fontawesome.min.js,5,4
files,2420,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/light.js,light.js,1687,1662
files,2421,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/light.min.js,light.min.js,5,4
files,2422,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/regular.js,regular.js,1687,1662
files,2423,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/regular.min.js,regular.min.js,5,4
files,2424,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/solid.js,solid.js,1687,1662
files,2425,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/solid.min.js,solid.min.js,5,4
files,2426,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/v4-shims.js,v4-shims.js,69,56
files,2427,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/js/v4-shims.min.js,v4-shims.min.js,5,4
files,2428,5,True,build/webapps/baraza/assets/global/plugins/fontawesome-web/sprites,sprites,0,0
files,2429,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/sprites/brands.svg,brands.svg,1295,1292
files,2430,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/sprites/light.svg,light.svg,4682,4679
files,2431,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/sprites/regular.svg,regular.svg,4682,4679
files,2432,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/sprites/solid.svg,solid.svg,4682,4679
files,2433,5,True,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts,webfonts,0,0
files,2434,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-brands-400.eot,fa-brands-400.eot,1796,1655
files,2435,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-brands-400.svg,fa-brands-400.svg,3453,3450
files,2436,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-brands-400.ttf,fa-brands-400.ttf,1796,1655
files,2437,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-brands-400.woff,fa-brands-400.woff,329,328
files,2438,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-brands-400.woff2,fa-brands-400.woff2,263,261
files,2439,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-light-300.eot,fa-light-300.eot,4630,4341
files,2440,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-light-300.svg,fa-light-300.svg,9902,9899
files,2441,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-light-300.ttf,fa-light-300.ttf,4629,4340
files,2442,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-light-300.woff,fa-light-300.woff,730,725
files,2443,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-light-300.woff2,fa-light-300.woff2,582,580
files,2444,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-regular-400.eot,fa-regular-400.eot,4300,3932
files,2445,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-regular-400.svg,fa-regular-400.svg,9104,9101
files,2446,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-regular-400.ttf,fa-regular-400.ttf,4300,3932
files,2447,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-regular-400.woff,fa-regular-400.woff,726,722
files,2448,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-regular-400.woff2,fa-regular-400.woff2,541,539
files,2449,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-solid-900.eot,fa-solid-900.eot,4816,4529
files,2450,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-solid-900.svg,fa-solid-900.svg,7710,7707
files,2451,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-solid-900.ttf,fa-solid-900.ttf,4815,4528
files,2452,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-solid-900.woff,fa-solid-900.woff,614,612
files,2453,5,False,build/webapps/baraza/assets/global/plugins/fontawesome-web/webfonts/fa-solid-900.woff2,fa-solid-900.woff2,444,440
files,2454,5,True,build/webapps/baraza/assets/global/plugins/fullcalendar,fullcalendar,0,0
files,2455,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/changelog.txt,changelog.txt,725,560
files,2456,5,True,build/webapps/baraza/assets/global/plugins/fullcalendar/demos,demos,0,0
files,2457,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/agenda-views.html,agenda-views.html,106,96
files,2458,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/basic-views.html,basic-views.html,106,96
files,2459,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/default.html,default.html,101,91
files,2460,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/external-dragging.html,external-dragging.html,154,105
files,2461,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/gcal.html,gcal.html,66,48
files,2462,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/json.html,json.html,85,71
files,2463,5,True,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/json,json,0,0
files,2464,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/json/events.json,events.json,57,56
files,2465,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/languages.html,languages.html,150,132
files,2466,5,True,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/php,php,0,0
files,2467,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/php/get-events.php,get-events.php,50,21
files,2468,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/php/get-timezones.php,get-timezones.php,9,2
files,2469,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/php/utils.php,utils.php,131,68
files,2470,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/selectable.html,selectable.html,121,111
files,2471,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/theme.html,theme.html,108,98
files,2472,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/demos/timezones.html,timezones.html,129,106
files,2473,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/fullcalendar.css,fullcalendar.css,934,632
files,2474,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/fullcalendar.js,fullcalendar.js,8391,5396
files,2475,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/fullcalendar.min.css,fullcalendar.min.css,5,4
files,2476,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/fullcalendar.min.js,fullcalendar.min.js,8,7
files,2477,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/fullcalendar.print.css,fullcalendar.print.css,202,119
files,2478,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/gcal.js,gcal.js,101,79
files,2479,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang-all.js,lang-all.js,3,3
files,2480,5,True,build/webapps/baraza/assets/global/plugins/fullcalendar/lang,lang,0,0
files,2481,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/ar-ma.js,ar-ma.js,1,1
files,2482,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/ar-sa.js,ar-sa.js,1,1
files,2483,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/ar.js,ar.js,1,1
files,2484,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/bg.js,bg.js,1,1
files,2485,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/ca.js,ca.js,1,1
files,2486,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/cs.js,cs.js,1,1
files,2487,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/da.js,da.js,1,1
files,2488,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/de-at.js,de-at.js,1,1
files,2489,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/de.js,de.js,1,1
files,2490,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/el.js,el.js,1,1
files,2491,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/en-au.js,en-au.js,1,1
files,2492,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/en-ca.js,en-ca.js,1,1
files,2493,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/en-gb.js,en-gb.js,1,1
files,2494,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/es.js,es.js,1,1
files,2495,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/fa.js,fa.js,1,1
files,2496,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/fi.js,fi.js,1,1
files,2497,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/fr-ca.js,fr-ca.js,1,1
files,2498,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/fr.js,fr.js,1,1
files,2499,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/hi.js,hi.js,1,1
files,2500,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/hr.js,hr.js,1,1
files,2501,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/hu.js,hu.js,1,1
files,2502,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/id.js,id.js,1,1
files,2503,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/is.js,is.js,1,1
files,2504,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/it.js,it.js,1,1
files,2505,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/ja.js,ja.js,1,1
files,2506,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/ko.js,ko.js,1,1
files,2507,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/lt.js,lt.js,1,1
files,2508,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/lv.js,lv.js,1,1
files,2509,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/nl.js,nl.js,1,1
files,2510,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/pl.js,pl.js,1,1
files,2511,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/pt-br.js,pt-br.js,1,1
files,2512,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/pt.js,pt.js,1,1
files,2513,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/ro.js,ro.js,1,1
files,2514,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/ru.js,ru.js,1,1
files,2515,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/sk.js,sk.js,1,1
files,2516,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/sl.js,sl.js,1,1
files,2517,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/sr-cyrl.js,sr-cyrl.js,1,1
files,2518,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/sr.js,sr.js,1,1
files,2519,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/sv.js,sv.js,1,1
files,2520,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/th.js,th.js,1,1
files,2521,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/tr.js,tr.js,1,1
files,2522,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/uk.js,uk.js,1,1
files,2523,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/vi.js,vi.js,1,1
files,2524,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/zh-cn.js,zh-cn.js,1,1
files,2525,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lang/zh-tw.js,zh-tw.js,1,1
files,2526,5,True,build/webapps/baraza/assets/global/plugins/fullcalendar/lib,lib,0,0
files,2527,5,True,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino,cupertino,0,0
files,2528,5,True,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images,images,0,0
files,2529,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/animated-overlay.gif,animated-overlay.gif,7,6
files,2530,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-bg_diagonals-thick_90_eeeeee_40x40.png,ui-bg_diagonals-thick_90_eeeeee_40x40.png,3,3
files,2531,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-bg_flat_15_cd0a0a_40x100.png,ui-bg_flat_15_cd0a0a_40x100.png,5,4
files,2532,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-bg_glass_100_e4f1fb_1x400.png,ui-bg_glass_100_e4f1fb_1x400.png,5,5
files,2533,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-bg_glass_50_3baae3_1x400.png,ui-bg_glass_50_3baae3_1x400.png,3,3
files,2534,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-bg_glass_80_d7ebf9_1x400.png,ui-bg_glass_80_d7ebf9_1x400.png,3,3
files,2535,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-bg_highlight-hard_100_f2f5f7_1x100.png,ui-bg_highlight-hard_100_f2f5f7_1x100.png,3,3
files,2536,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-bg_highlight-hard_70_000000_1x100.png,ui-bg_highlight-hard_70_000000_1x100.png,3,3
files,2537,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-bg_highlight-soft_100_deedf7_1x100.png,ui-bg_highlight-soft_100_deedf7_1x100.png,4,4
files,2538,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-bg_highlight-soft_25_ffef8f_1x100.png,ui-bg_highlight-soft_25_ffef8f_1x100.png,3,3
files,2539,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-icons_2694e8_256x240.png,ui-icons_2694e8_256x240.png,17,17
files,2540,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-icons_2e83ff_256x240.png,ui-icons_2e83ff_256x240.png,17,17
files,2541,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-icons_3d80b3_256x240.png,ui-icons_3d80b3_256x240.png,17,17
files,2542,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-icons_72a7cf_256x240.png,ui-icons_72a7cf_256x240.png,17,17
files,2543,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/images/ui-icons_ffffff_256x240.png,ui-icons_ffffff_256x240.png,34,34
files,2544,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/cupertino/jquery-ui.min.css,jquery-ui.min.css,7,5
files,2545,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/jquery-ui.custom.min.js,jquery-ui.custom.min.js,16,12
files,2546,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/jquery.min.js,jquery.min.js,5,3
files,2547,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/lib/moment.min.js,moment.min.js,6,1
files,2548,5,False,build/webapps/baraza/assets/global/plugins/fullcalendar/license.txt,license.txt,21,17
files,2549,5,True,build/webapps/baraza/assets/global/plugins/gmaps,gmaps,0,0
files,2550,5,False,build/webapps/baraza/assets/global/plugins/gmaps/README.md,README.md,437,255
files,2551,5,False,build/webapps/baraza/assets/global/plugins/gmaps/gmaps.js,gmaps.js,2133,1693
files,2552,5,False,build/webapps/baraza/assets/global/plugins/gmaps/gmaps.min.js,gmaps.min.js,1,1
files,2553,5,False,build/webapps/baraza/assets/global/plugins/holder.js,holder.js,659,591
files,2554,5,True,build/webapps/baraza/assets/global/plugins/jqgrid,jqgrid,0,0
files,2555,5,True,build/webapps/baraza/assets/global/plugins/jqgrid/css,css,0,0
files,2556,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/css/ui.jqgrid.css,ui.jqgrid.css,176,149
files,2557,5,True,build/webapps/baraza/assets/global/plugins/jqgrid/images,images,0,0
files,2558,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/images/sort_asc.png,sort_asc.png,4,4
files,2559,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/images/sort_asc_disabled.png,sort_asc_disabled.png,15,15
files,2560,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/images/sort_desc.png,sort_desc.png,3,3
files,2561,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/images/sort_desc_disabled.png,sort_desc_disabled.png,3,3
files,2562,5,True,build/webapps/baraza/assets/global/plugins/jqgrid/js,js,0,0
files,2563,5,True,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n,i18n,0,0
files,2564,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-ar.js,grid.locale-ar.js,136,134
files,2565,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-bg.js,grid.locale-bg.js,143,140
files,2566,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-bg1251.js,grid.locale-bg1251.js,134,132
files,2567,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-cat.js,grid.locale-cat.js,138,135
files,2568,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-cn.js,grid.locale-cn.js,177,135
files,2569,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-cs.js,grid.locale-cs.js,138,136
files,2570,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-da.js,grid.locale-da.js,138,135
files,2571,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-de.js,grid.locale-de.js,181,146
files,2572,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-dk.js,grid.locale-dk.js,137,134
files,2573,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-el.js,grid.locale-el.js,136,134
files,2574,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-en.js,grid.locale-en.js,178,135
files,2575,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-es.js,grid.locale-es.js,138,136
files,2576,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-fa.js,grid.locale-fa.js,154,153
files,2577,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-fi.js,grid.locale-fi.js,139,136
files,2578,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-fr.js,grid.locale-fr.js,136,134
files,2579,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-gl.js,grid.locale-gl.js,136,134
files,2580,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-he.js,grid.locale-he.js,137,135
files,5075,5,False,projects/umis/database/01.umis.sql,01.umis.sql,915,778
files,2581,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-hr.js,grid.locale-hr.js,172,136
files,2582,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-hr1250.js,grid.locale-hr1250.js,172,136
files,2583,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-hu.js,grid.locale-hu.js,139,135
files,2584,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-id.js,grid.locale-id.js,178,135
files,2585,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-is.js,grid.locale-is.js,136,134
files,2586,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-it.js,grid.locale-it.js,1,1
files,2587,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-ja.js,grid.locale-ja.js,166,164
files,2588,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-kr.js,grid.locale-kr.js,138,135
files,2589,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-lt.js,grid.locale-lt.js,138,135
files,2590,5,False,build/webapps/baraza/assets/global/plugins/jqgrid/js/i18n/grid.locale-mne.js,grid.locale-mne.js,138,135
